OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,Shape__Area,Shape__Length
189,VICR,Lands - http://landsnet.nps.gov/tractsnet/documents/VICR/Metadata/vicr_metadata.xml,Virgin Islands Coral Reef National Monument,2013/04/04 00:00:00+00,VI,SE,2733450,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194489,Virgin Islands Coral Reef,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,75c62756-6d85-4d83-ad62-a51d9c010514,197,0.00480904956168615,0.61857777852571
190,BUIS,Lands - http://landsnet.nps.gov/tractsnet/documents/BUIS/Metadata/buis_metadata.xml,Buck Island Reef National Monument,2006/03/20 00:00:00+00,VI,SE,1613756,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047917,Buck Island Reef,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,38212216-e890-4390-80b8-1a93bf018782,198,0.00654871485426156,0.313862064225935
191,CHRI,Lands - http://landsnet.nps.gov/tractsnet/documents/CHRI/Metadata/chri_metadata.xml,Christiansted National Historic Site,2014/06/19 00:00:00+00,VI,SE,1993781,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218479,Christiansted,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,674fdb50-edac-4787-8094-d90cdd1116ae,199,8.96792187177198e-06,0.0203337329131024
192,SARI,Lands - http://landsnet.nps.gov/tractsnet/documents/SARI/Metadata/sari_metadata.xml,Salt River Bay National Historical Park and Ecological Preserve,2009/03/05 00:00:00+00,VI,SE,1993989,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048043,Salt River Bay,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,06a9e701-3580-45e4-81e4-7f33c87c2671,200,0.000353721076294278,0.135146896425394
193,FODO,Lands - http://landsnet.nps.gov/tractsnet/documents/FODO/Metadata/fodo_metadata.xml,Fort Donelson National Battlefield,2015/07/27 00:00:00+00,TN,SE,1284664,National Battlefields,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224521,Fort Donelson,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,12f7bf67-5910-4382-b76c-cbad79b380b3,201,0.000529593716919408,0.349429655527911
194,FOFR,Lands - http://landsnet.nps.gov/tractsnet/documents/FOFR/Metadata/fofr_metadata.xml,Fort Frederica National Monument,2023/12/15 00:00:00+00,GA,SE,314290,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047961,Fort Frederica,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,79239c9f-c539-45ab-b5ab-f10ff78f0be0,202,0.000115003164410155,0.105985809232185
195,FOSU,Lands - http://landsnet.nps.gov/tractsnet/documents/FOSU/Metadata/fosu_metadata.xml,Fort Sumter and Fort Moultrie National Historical Park,2021/03/31 00:00:00+00,SC,SE,1222505,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047964,Fort Sumter and Fort Moultrie,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2a9f711a-6c61-41b0-9cf9-15d07ed49339,204,9.20845807286241e-05,0.0824410902114016
196,ANJO,Lands - http://landsnet.nps.gov/tractsnet/documents/ANJO/Metadata/anjo_metadata.xml,Andrew Johnson National Historic Site,2007/01/24 00:00:00+00,TN,SE,1304837,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047901,Andrew Johnson,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,f6c441da-d104-46d4-8427-7a05936461ff,205,6.6821964992414e-06,0.0174408857672045
197,GRSM,Unofficial Boundary of Great Smoky Mountains National Park.,Great Smoky Mountains National Park,2013/12/18 00:00:00+00,TN,SE,1018241,National Parks,Park,Preliminary data. Contact the Land Resources Program for additional information.,Great Smoky Mountains,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,0159398d-3c4a-445e-adf8-59f6c6c45ab5,206,0.208525047909916,6.65760401959767
198,HOBE,Lands - http://landsnet.nps.gov/tractsnet/documents/HOBE/Metadata/hobe_metadata.xml,Horseshoe Bend National Military Park,2009/10/26 00:00:00+00,AL,SE,149966,National Military Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049234,Horseshoe Bend,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,9a8ee108-88ab-40ad-ae27-dfcdfc9e34b0,207,0.000811614077520062,0.128813779782095
199,KIMO,Lands - http://landsnet.nps.gov/tractsnet/documents/KIMO/Metadata/kimo_metadata.xml,Kings Mountain National Military Park,2011/06/27 00:00:00+00,SC,SE,1223739,National Military Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174271,Kings Mountain,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,97bf4736-1cc8-46c7-ba48-e450099695a9,209,0.00157299992861226,0.182881934936173
200,COWP,Lands - http://landsnet.nps.gov/tractsnet/documents/COWP/Metadata/cowp_metadata.xml,Cowpens National Battlefield,2014/09/17 00:00:00+00,SC,SE,1247412,National Battlefields,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218478,Cowpens,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,846f21ce-abbc-49f4-97d5-fd0995900fb3,210,0.000338684977805315,0.108513598208314
201,MACA,Lands - http://landsnet.nps.gov/tractsnet/documents/MACA/Metadata/maca_metadata.xml,Mammoth Cave National Park,2023/07/18 11:20:24+00,KY,SE,507318,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048014,Mammoth Cave,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,d132068d-6d98-4d24-b1ec-3e5dc85afc65,212,0.0294019508367001,1.05786174183427
202,ABLI,Lands - http://landsnet.nps.gov/tractsnet/documents/ABLI/Metadata/abli_metadata.xml,Abraham Lincoln Birthplace National Historical Park,2007/10/03 00:00:00+00,KY,SE,496556,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047895,Abraham Lincoln Birthplace,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,6b42cefd-06bf-4d07-a6a6-1ac2a15b425f,213,0.000139843101806036,0.101009488908134
203,MOCR,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCR/Metadata/mocr_metadata.xml,Moores Creek National Battlefield,2009/10/26 00:00:00+00,NC,SE,1025558,National Battlefields,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049235,Moores Creek,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2a64acda-b569-4f1e-8b15-ef28fc152290,214,3.61261911621114e-05,0.0279096357254003
204,NATR,Lands - http://landsnet.nps.gov/tractsnet/documents/NATR/Metadata/natr_metadata.xml,Natchez Trace Parkway,2016/04/12 00:00:00+00,MS,SE,123648,Parkways,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230263,Natchez Trace,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,85097bd0-36e3-4022-8ec6-d7700040fb18,215,0.0208124731257158,16.0244847826877
205,BRCR,Lands - http://landsnet.nps.gov/tractsnet/documents/BRCR/Metadata/brcr_metadata.xml,Brices Cross Roads National Battlefield Site,2005/10/13 00:00:00+00,MS,SE,667556,National Battlefield Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047914,Brices Cross Roads,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,bab9c2ff-b888-4513-b340-8aacb32f91d7,217,3.94352582588908e-07,0.00284499786821864
206,TUPE,Lands - http://landsnet.nps.gov/tractsnet/documents/TUPE/Metadata/tupe_metadata.xml,Tupelo National Battlefield,2005/10/13 00:00:00+00,MS,SE,1888969,National Battlefields,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048055,Tupelo,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,176cb9a5-c96e-4578-907c-75af107c6d87,218,3.95578126699547e-07,0.00251907563647585
207,SHIL,Lands - http://landsnet.nps.gov/tractsnet/documents/SHIL/Metadata/shil_metadata.xml,Shiloh National Military Park,2024/09/19 00:00:00+00,TN,SE,1270094,National Military Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259621,Shiloh,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,d5f6b1bf-c299-4be0-95bf-68a24e8a90a1,219,0.00358762499422483,0.820149496153727
208,STRI,Lands - http://landsnet.nps.gov/tractsnet/documents/STRI/Metadata/stri_metadata.xml,Stones River National Battlefield,2018/03/29 00:00:00+00,TN,SE,1888964,National Battlefields,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2252627,Stones River,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,bbba4a8e-c3f9-4fa5-ad66-76645e206b79,220,0.000291135508177831,0.193380328969601
209,OCMU,Lands - http://landsnet.nps.gov/tractsnet/documents/OCMU/Metadata/ocmu_metadata.xml,Ocmulgee Mounds National Historical Park,2020/09/25 00:00:00+00,GA,SE,1888951,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218476,Ocmulgee,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,161e60ac-518e-41c2-b4e4-84a2ac315f7b,222,0.00132030376494185,0.270362536889071
210,CUIS,Lands - http://landsnet.nps.gov/tractsnet/documents/CUIS/Metadata/cuis_metadata.xml,Cumberland Island National Seashore,2018/10/16 00:00:00+00,GA,SE,325829,National Seashores,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259622,Cumberland Island,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2a5cb5cd-6a83-4dd5-a034-45a2942fc83b,223,0.01464082357802,0.678421160397104
211,OBRI,Lands - http://landsnet.nps.gov/tractsnet/documents/OBRI/Metadata/obri_metadata.xml,Obed Wild and Scenic River,2020/09/23 00:00:00+00,TN,SE,1309684,National Wild & Scenic Rivers,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278883,Obed,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,b1837e6c-eb41-4941-9321-2ccb272f5b90,224,0.0021910985606155,1.63819036511545
212,LIRI,Lands - http://landsnet.nps.gov/tractsnet/documents/LIRI/Metadata/liri_metadata.xml,Little River Canyon National Preserve,2013/04/29 00:00:00+00,AL,SE,1888939,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196722,Little River Canyon,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,827ed9ec-d71b-4e8e-bb90-c27320aaa338,225,0.00611748007122515,1.07179507234602
213,RUCA,Lands - http://landsnet.nps.gov/tractsnet/documents/RUCA/Metadata/ruca_metadata.xml,Russell Cave National Monument,2022/12/14 13:48:04+00,AL,SE,126026,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181138,Russell Cave,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,d3f0988d-8cc0-4d61-a2a0-c3d985f819a8,226,0.000122865722460119,0.0632894719887729
214,NISI,Lands - http://landsnet.nps.gov/tractsnet/documents/NISI/Metadata/nisi_metadata.xml,Ninety Six National Historic Site,2006/03/20 00:00:00+00,SC,SE,1227788,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048027,Ninety Six,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,f3cd6449-dc7e-4e81-a15c-ba56defe233a,227,0.000380753312583693,0.0940407852433054
215,TUAI,Lands - http://landsnet.nps.gov/tractsnet/documents/TUAI/Metadata/tuai_metadata.xml,Tuskegee Airmen National Historic Site,2009/02/03 00:00:00+00,AL,SE,2492338,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048054,Tuskegee Airmen,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,0fb86db9-34a6-4260-a342-8a8e9751c7a8,228,3.45460744028969e-05,0.0282386102831814
216,SEMO,Lands - http://landsnet.nps.gov/tractsnet/documents/SEMO/Metadata/semo_metadata.xml,Selma to Montgomery National Historic Trail,2011/05/19 00:00:00+00,AL,SE,2733435,National Trails System,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174273,Selma to Montgomery,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,ebcedd00-5441-4065-934b-045807ca8224,229,7.76122624301934e-06,0.0142867004006196
